Country ID,Country Code,Country Name,Region ID,Region Name,Income Group ID,Income Group Name,Income Group Acronym,Managing Agency ID,Managing Agency Acronym,Managing Agency Name,Managing Sub-agency or Bureau ID,Managing Sub-agency or Bureau Acronym,Managing Sub-agency or Bureau Name,Implementing Partner Category ID,Implementing Partner Category Name,Implementing Partner Sub-category ID,Implementing Partner Sub-category Name,Implementing Partner ID,Implementing Partner Name,International Category ID,International Category Name,International Sector Code,International Sector Name,International Purpose Code,International Purpose Name,US Category ID,US Category Name,US Sector ID,US Sector Name,Submission ID,Funding Acount ID,Funding Account Name,Funding Agency ID,Funding Agency Name,Funding Agency Acronym,Foreign Assistance Objective ID,Foreign Assistance Objective Name,Aid Type Group ID,Aid Type Group Name,Activity ID,Activity Name,Activity Description,Activity Project Number,Activity Start Date,Activity End Date,Transaction Type ID,Transaction Type Name,Fiscal Year,Current Dollar Amount,Constant Dollar Amount
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",8,Enterprises,Enterprises - Non United States,20,3990207,Enterprise - Non United States Redacted,9,Humanitarian,740,Disaster Prevention and Preparedness,74020,Multi-hazard response preparedness,,,38,Disaster Readiness,76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,160902,Disaster Readiness,"The provision of effective protection, assistance, and durable solutions for refugees, internally displaced persons (IDPs), and other victims of conflict and disasters.",HA.2,,,2,Obligations,2022,-11185,-10800
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,26,LAC,Bureau for Latin America and Caribbean,8,Enterprises,Enterprises - United States,19,4001531,CARANA Corporation,7,Other,410,General Environmental Protection,41030,Bio-diversity,,,36,Clean Productive Environment,76,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,148570,Productive Network II,"The Productive Network project formed a central part of USAIDs strategy to tackle the root obstacles to trade and investment-led growth in Ecuador while seeking to identify, nurture, and promote progressive leadership across a wide spectrum of key stakeholders, including regional private sector leaders, civil society organizations, rural producers, and academic institutions.",AID-518-TO-10-00001,2007-03-01,2015-03-03,2,Obligations,2022,-14480,-13981
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",7,Multilateral,Multilateral - United Nations,12,3990216,Multilateral - United Nations Organization Redacted,2,Health and Population,122,Basic Health,12264,COVID-19 control,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,163525,"Protection, Assistance and Solutions","The provision of effective protection, assistance, and durable solutions for refugees, internally displaced persons (IDPs), and other victims of conflict and disasters.",HA.1,,,2,Obligations,2022,-742947,-717338
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,7,Multilateral,Multilateral - United Nations,12,4000501,World Food Program,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,171378,Humanitarian Food Assistance,Provide food assistance to migrants and host communities.,720BHA21IO00224,,2022-07-31,2,Obligations,2021,18000000,17699115
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,7,Multilateral,Multilateral - United Nations,12,4000501,World Food Program,2,Health and Population,122,Basic Health,12264,COVID-19 control,,,37,"Protection, Assistance and Solutions",76,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,171329,Humanitarian Food Assistance,Emergency food security award for food assistance programming.,720BHA21IO00241,,2022-07-31,2,Obligations,2021,11500000,11307768
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,26,LAC,Bureau for Latin America and Caribbean,3,NGO,NGO - United States,5,3990201,NGO - United States Redacted,2,Health and Population,122,Basic Health,12264,COVID-19 control,,,14,Pandemic Influenza and Other Emerging Threats (PIOET),76,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,167878,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,7200AA19CA00003,,2024-04-14,2,Obligations,2021,3000000,2949853
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,7,Multilateral,Multilateral - Other,18,4000355,Pan-American Health Organisation,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,171036,Humanitarian Assistance,Humanitarian assistance funding for COVID-19 relief,720BHA21IO00324,,2023-03-14,2,Obligations,2021,2224990,2187797
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,26,LAC,Bureau for Latin America and Caribbean,3,NGO,NGO - Non United States,7,3990006,NGO - Non United States Other,2,Health and Population,122,Basic Health,12264,COVID-19 control,,,14,Pandemic Influenza and Other Emerging Threats (PIOET),76,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,169864,Respond To The Critical Need For Oxygen Ecosystems In Ecuador Amid The Ongoing COVID-19 Crisis.,Respond To The Critical Need For Oxygen Ecosystems In Ecuador Amid The Ongoing COVID-19 Crisis.,72052721FA00001,,2022-10-29,2,Obligations,2021,2000000,1966568
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,7,Multilateral,Multilateral - United Nations,12,4000501,World Food Program,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,171353,Humanitarian Food Assistance,Nutrition commodities for food insecure populations,720BHA21IO00259,,2022-07-31,2,Obligations,2021,2000000,1966568
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,25,GH,Bureau for Global Health,3,NGO,NGO - Non United States,7,3990006,NGO - Non United States Other,2,Health and Population,122,Basic Health,12264,COVID-19 control,,,14,Pandemic Influenza and Other Emerging Threats (PIOET),76,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,169864,Respond To The Critical Need For Oxygen Ecosystems In Ecuador Amid The Ongoing COVID-19 Crisis.,Respond To The Critical Need For Oxygen Ecosystems In Ecuador Amid The Ongoing COVID-19 Crisis.,72052721FA00001,,2022-10-29,2,Obligations,2021,1000000,983284
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,3,NGO,NGO - International,6,3990211,NGO - International Redacted,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,161472,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,HA.1,,,2,Obligations,2021,1000000,983284
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,16,PC,Peace Corps,108,IAP,Inter America & the Pacific,1,Government,Government - United States,1,1000012,U.S. Government - Peace Corps,1,Education,112,Basic Education,11220,Primary education,,,48,Education and Social Services - General,44,11x0100,Peace Corps,16,Peace Corps,PC,1,Economic,4,Technical Assistance,58143,U.S. Peace Corps Overseas Program Support,"Overseas program support costs in Ecuador. Includes overseas staff salaries and benefit costs, leases, staff travel, communications, conferences, supplies, equipment and International Cooperative Administrative Support Services (ICASS).  Excludes costs for training, medical and security.",,,,2,Obligations,2021,981324,964920
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,21,DCHA,"Bureau for Democracy, Conflict and Humanitarian Assistance",3,NGO,NGO - United States,5,3990201,NGO - United States Redacted,3,Governance,151,Government and Civil Society,15111,Public finance management,,,9,Political Competition and Consensus-Building,76,19x1121,"Department of State, Democracy Fund",2,Department of State,STATE,1,Economic,3,Project-Type,163351,Political Competition and Consensus-Building,"Support peaceful political competition and negotiation of disputes through a democratic and representative political process. Create and support vehicles for people to debate public priorities, air alternative solutions, win support for proposed remedies and provide input to decisions that affect their lives.",DR.3,,,2,Obligations,2021,750000,737463
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,2,STATE,Department of State,58,WHA,Western Hemisphere Affairs,8,Enterprises,Enterprises - United States,19,3990208,Enterprise - United States Redacted,3,Governance,151,Government and Civil Society,15160,Human rights,,,7,Rule of Law and Human Rights,105,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,350060,U.S. Department of State: Bureau of Western Hemisphere Affairs (WHA) - Rule of Law and Human Rights: Gender Based Violence Prevention fo,U.S. Department of State: Bureau of Western Hemisphere Affairs (WHA) - Rule of Law and Human Rights. Economic Support Fund. To improve access to services to sexual violence and harassment in Ecuador schools,SLMAQM21GR3001,,2020-10-23,2,Obligations,2021,641975,631244
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,16,PC,Peace Corps,108,IAP,Inter America & the Pacific,1,Government,Government - United States,1,1000012,U.S. Government - Peace Corps,1,Education,112,Basic Education,11220,Primary education,,,48,Education and Social Services - General,44,11x0100,Peace Corps,16,Peace Corps,PC,1,Economic,4,Technical Assistance,58648,U.S. Peace Corps Volunteer Pre-Service Training,"All costs incurred for pre-Service training of volunteers in Ecuador including pre-service training in the U.S., pre-departure staging costs, and pre-service training overseas.",,,,2,Obligations,2021,516601,507966
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,4,Church and Faith Based,Church and Faith Based - United States,8,4000004,Adventist Development and Relief Agency International,9,Humanitarian,740,Disaster Prevention and Preparedness,74020,Multi-hazard response preparedness,,,38,Disaster Readiness,76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,164693,Disaster Readiness,"The provision of effective protection, assistance, and durable solutions for refugees, internally displaced persons (IDPs), and other victims of conflict and disasters.",HA.2,,,2,Obligations,2021,511656,503103
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,8,Enterprises,Enterprises - Non United States,20,3990207,Enterprise - Non United States Redacted,9,Humanitarian,740,Disaster Prevention and Preparedness,74020,Multi-hazard response preparedness,,,38,Disaster Readiness,76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,160902,Disaster Readiness,"The provision of effective protection, assistance, and durable solutions for refugees, internally displaced persons (IDPs), and other victims of conflict and disasters.",HA.2,,,2,Obligations,2021,500000,491642
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,7,Multilateral,Multilateral - United Nations,12,3990216,Multilateral - United Nations Organization Redacted,9,Humanitarian,740,Disaster Prevention and Preparedness,74020,Multi-hazard response preparedness,,,38,Disaster Readiness,76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,162724,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,HA.2,,,2,Obligations,2021,500000,491642
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,4,Church and Faith Based,Church and Faith Based - United States,8,3990212,Church and Faith Based - United States Redacted,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,163464,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,HA.1,,,2,Obligations,2021,500000,491642
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,152,BHA,Bureau for Humanitarian Assistance,3,NGO,NGO - International,6,4000225,International Federation of Red Cross and Red Crescent Societies,9,Humanitarian,720,Emergency Response,72050,Relief co-ordination; protection and support services,,,37,"Protection, Assistance and Solutions",76,72x1035,"Agency for International Development, International Disaster Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,171768,Risk Communication and Community Engagement (RCCE),COVID risk communication and community engagement (RCCE).,720BHA21IO00321,,2023-03-29,2,Obligations,2021,500000,491642
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,26,LAC,Bureau for Latin America and Caribbean,3,NGO,NGO - Non United States,7,4012416,Grupo FARO,3,Governance,151,Government and Civil Society,15150,Democratic participation and civil society,,,8,Good Governance,76,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,170867,Good Governance,"Support avenues for meaningful public participation and oversight, as well as for substantive separation of powers through institutional checks and balances. Transparency and integrity are also vital to government effectiveness and political stability.",DR.2,,,2,Obligations,2021,434745,427478
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,16,PC,Peace Corps,108,IAP,Inter America & the Pacific,1,Government,Government - United States,1,1000012,U.S. Government - Peace Corps,2,Health and Population,122,Basic Health,12220,Basic health care,,,47,Health - General,44,11x0100,Peace Corps,16,Peace Corps,PC,1,Economic,4,Technical Assistance,58143,U.S. Peace Corps Overseas Program Support,"Overseas program support costs in Ecuador. Includes overseas staff salaries and benefit costs, leases, staff travel, communications, conferences, supplies, equipment and International Cooperative Administrative Support Services (ICASS).  Excludes costs for training, medical and security.",,,,2,Obligations,2021,348837,343006
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,4,TREAS,Department of the Treasury,39,TIA,Office of Technical Assistance,8,Enterprises,Enterprises - United States,19,3990208,Enterprise - United States Redacted,3,Governance,151,Government and Civil Society,15111,Public finance management,,,25,Macroeconomic Foundation for Growth,75,11x1045,International Affairs Technical Assistance,4,Department of the Treasury,TREAS,1,Economic,4,Technical Assistance,102343,Technical Assistance for Economic Crimes - Ecuador,"Assist the Government of Ecuador (GoE) to improve effective implementation of its anti-money laundering and countering the financing of terrorism (AML/CFT) regime. Capacity building activities will focus on (1) helping the Ecuadorian financial intelligence unit (FIU), the Financial and Economic Analysis Unit (UAFE), to improve its ability to receive, analyze and disseminate financial intelligence; (2) supporting regulatory authorities to conduct effective risk-based AML/CFT supervision of the financial and non-financial sectors; and 3) assisting relevant stakeholders to improve their capacity to investigate and prosecute money laundering and related crimes, including successful forfeiture and management of illicit proceeds.",OTA310000001,,,2,Obligations,2021,322271,316884
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,18,IAF,Inter-American Foundation,999,,not applicable,3,NGO,NGO - Non United States,7,4016017,Fondo Ecuatoriano de Cooperacin para el Desarrollo,6,Agriculture,310,Agriculture,31120,Agricultural development,,,29,Agriculture,36,11x3100,Inter-American Foundation,18,Inter-American Foundation,IAF,1,Economic,3,Project-Type,43906,Ruta Chakra,"Community-based tourism provides a sustainable alternative livelihood opportunity for Indigenous Kichwa and mestizo residents of the Ecuadorian Amazon. However, the members of a new agritourism network lack the digital literacy skills to attract tourists and market their sustainable agricultural products. The IAF supports community-led solutions THAT expand economic opportunity in Ecuador. Our grantee Fideicomiso Ecuatoriano de Cooperacin para el Desarrollo (FECD) is working to train representatives of community-based tourism ventures and cacao cooperatives and their agritourism network in the Napo Province of the Ecuadorian Amazon in sustainable agricultural production, community tourism provision, IT services, and organizational development. FECD is also enhancing digital connectivity throughout the networks tourism route. FECDs activities expand sustainable livelihood opportunities for residents of the Ecuadorian Amazon. This grant is part of the IAFs Women INvesting in Growth and Security (WINGS) initiative to empower women as business and community leaders.",,,2023-07-30,2,Obligations,2021,304750,299656
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,4,TREAS,Department of the Treasury,39,TIA,Office of Technical Assistance,1,Government,Government - United States,1,1000005,U.S. Government - Department of Treasury,3,Governance,151,Government and Civil Society,15111,Public finance management,,,25,Macroeconomic Foundation for Growth,75,11x1045,International Affairs Technical Assistance,4,Department of the Treasury,TREAS,1,Economic,4,Technical Assistance,102643,Technical Assistance for Government Debt & Infrastructure Finance - Ecuador,"The goal of this project is to strengthen the capacity of the Government of Ecuador (GOE) to issue and manage government debt in order to affordably, efficiently, and transparently satisfy their domestic funding requirements and to serve as a foundation for broader capital market development and private sector-led economic growth. Project activities include: 1) developing the relevant laws and regulations, staff capacity, and process to define government borrowing, issue and manage debt, and regulate the government debt market; 2) reprofiling GOE's liability portfolio to eliminate spikes in debt service in their existing debt portfolio; 3) developing a primary and; (4) secondary market auction system that will allow the GOE to access market funding, manage issuances, increase price transparency, increase liquidity, and encourage capital market participation by public and private investors and issuers; and 5) supporting the development of a strong Central Depository System to provide safe and transparent custodial, transfer, registry and transaction settlement services.",OTA4000000081,,,2,Obligations,2021,282578,277853
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,4,TREAS,Department of the Treasury,39,TIA,Office of Technical Assistance,1,Government,Government - United States,1,1000005,U.S. Government - Department of Treasury,3,Governance,151,Government and Civil Society,15111,Public finance management,,,25,Macroeconomic Foundation for Growth,75,11x1045,International Affairs Technical Assistance,4,Department of the Treasury,TREAS,1,Economic,4,Technical Assistance,102654,Technical Assistance for Government Debt & Infrastructure Finance - Ecuador 02 IFT,"This project will provide technical assistance to the newly established Public Private Partnership (PPP) unit in the Ministry of Economy and Finance (MEF). In 2016, Ecuador passed a law on PPPs and Foreign Investment with incentives such as tax benefits for undertaking public infrastructure projects including ports, airports, highways, electricity and urban mass transit. The law introduced essential elements regarding rules for structuring PPPs, features for private initiatives and mechanisms for compensation following early termination, and the like. This law was enacted to close gaps in existing laws necessary to initiate successful infrastructure PPP projects. The Advisor will provide infrastructure technical assistance to the Director of the PPP Unit at the MEF in the following areas: (1) Develop concession strategies for projects and enterprises to attract private sector investment; (2) Develop analytical framework for prioritizing projects for economic viability; and, (3) Build institutional and personnel capacity within the PPP Unit..",OTA4000000082,,,2,Obligations,2021,272285,267732
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,16,PC,Peace Corps,108,IAP,Inter America & the Pacific,1,Government,Government - United States,1,1000012,U.S. Government - Peace Corps,1,Education,112,Basic Education,11220,Primary education,,,48,Education and Social Services - General,44,11x0100,Peace Corps,16,Peace Corps,PC,1,Economic,4,Technical Assistance,58476,U.S. Peace Corps Volunteer Medical Support,"All costs associated with the medical support of volunteers in Ecuador. Includes costs of medical staff and care, staff and Volunteer medical-related travel, Volunteer medevac accompaniment travel, medical supplies, and distinct medical unit costs.",,,,2,Obligations,2021,264831,260405
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,18,IAF,Inter-American Foundation,999,,not applicable,3,NGO,NGO - Non United States,7,4015198,Asociacin Mujer & Mujer,1,Education,112,Basic Education,11230,Basic life skills for adults,,,20,Basic Education,36,11x3100,Inter-American Foundation,18,Inter-American Foundation,IAF,1,Economic,3,Project-Type,43633,The Rainbow Effect: A project for economic independence and human rights,"Although Ecuador's 2008 Constitution bans discrimination on the basis of sexual orientation or gender identity, many Ecuadorians face such discrimination in their daily lives, particularly when they seek health care, education, and employment. The IAF supports community-led efforts to promote inclusion through increased economic opportunity and civic engagement. Our grantee partner, Mujer & Mujer (M&M), promotes civil rights and rising incomes among marginalized communities in Ecuador's coastal provinces through training, organizational strengthening, and the provision of seed capital to small businesses.",,,2024-02-02,2,Obligations,2021,245250,241150
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,1,USAID,U.S. Agency for International Development,26,LAC,Bureau for Latin America and Caribbean,1,Government,Government - United States,1,1000001,U.S. Government - U.S. Agency for International Development,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,,,41,Direct Administrative Costs,76,72x1000,"Agency for International Development, Operating Expenses",1,U.S. Agency for International Development,USAID,1,Economic,6,Administrative Costs,156010,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,,,,2,Obligations,2021,221659,217954
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,9,DOI,Department of the Interior,49,FWS,U.S. Fish and Wildlife Service,3,NGO,NGO - Non United States,7,4009600,The Jocotoco Conservation Foundation,7,Other,410,General Environmental Protection,41010,Environmental policy and administrative management,,,44,Environment,38,14x1696,"U.S. Fish and Wildlife Service, Neotropical Migratory Bird Conservation",9,Department of the Interior,DOI,1,Economic,3,Project-Type,51784,PROTECTING MIGRATORY BIRDS IN THE ECUADO,"Habitat loss and degradation in the Neotropics are a major threat driving population declines in migratory birds. With less than 2% of original vegetation remaining, wintering habitat is critically threatened in Western Ecuador. This project addresses habitat loss in the Choc, a key stopover and overwintering site for Olive-sided Flycatcher, Canada Warbler and Cerulean Warbler. Partners will restore and protect the Ecuadorian Choc through four objectives. First, they will monitor 18,000 acres of wintering habitat including the Canand and Tesoro Escondido reserves and new transects surrounding them. These reserves will be patrolled continuously to prevent deforestation and hunting. Second, their monitoring allows them to identify critical areas for reserve expansion. Third, they will plant 30,000 native trees on ~247 acres on private properties and thereby improve NMB habitat quality and connectivity among remaining habitat patches. Finally, they will develop bird friendly income streams like carbon compensation and bird-friendly cacao production and build the capacities of local communities and stakeholders.",F21AP01677,,2023-06-30,2,Obligations,2021,199392,196059
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,10,DOJ,Department of Justice,87,DEA,Drug Enforcement Administration,1,Government,Government - United States,1,1000010,U.S. Government - Department of Justice,3,Governance,151,Government and Civil Society,15130,Legal and judicial development,,,3,Stabilization Operations and Security Sector Reform,80,15x1100,"Drug Enforcement Administration, Salaries and Expenses",10,Department of Justice,DOJ,1,Economic,4,Technical Assistance,195811,"Special Investigative Unit (SIU) 109 Basic Course, Ecuador","Special Investigative Unit (SIU) 109 Basic Course, Ecuador; This is a five week course serves as the foundation in fundamental law enforcement practices for newly assigned officers. It is based on the DEA Basic Agent training program and covers a wide range of topics in drug law enforcement.",,,2020-09-30,2,Obligations,2021,199164,195835
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,9,DOI,Department of the Interior,49,FWS,U.S. Fish and Wildlife Service,3,NGO,NGO - Non United States,7,4009600,The Jocotoco Conservation Foundation,7,Other,410,General Environmental Protection,41010,Environmental policy and administrative management,,,44,Environment,38,14x1696,"U.S. Fish and Wildlife Service, Neotropical Migratory Bird Conservation",9,Department of the Interior,DOI,1,Economic,3,Project-Type,49366,CERULEAN WARBLER CONSERVATION IN EASTERN,"Habitat loss and climate change in the Neotropics are key threats to migratory birds. Deforestation hotspots continue to rapidly emerge along the Andean Foothills in Eastern Ecuador and climate change may promote upslope movements of many bird species, including migratory birds. Under the current biodiversity and climate change crisis, this project addresses these two key threats over an area of 615,887 acres in Eastern Ecuador, specifically within the Sumaco Galeras National Park and its proposed buffer zone, which includes Narupa reserve (managed by Fundacin Jocotoco) and other private and community reserves. The region's continuous forests across a broad altitudinal span are a key overwintering site for Cerulean Warblers, among many others. Jocotoco will 1) acquire and protect 807 acres at Narupa Reserve and 632 acres at Tapichalaca Reserve and achieve their formal protection, 2) continue bird monitoring transects in the Napo Buffer Zone, and 3) conduct community outreach and education.",F21AP01672,,2023-06-30,2,Obligations,2021,197040,193746
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,9,DOI,Department of the Interior,49,FWS,U.S. Fish and Wildlife Service,3,NGO,NGO - United States,5,4014071,Ceiba Foundation for TropicalConservation,7,Other,410,General Environmental Protection,41030,Bio-diversity,,,35,Natural Resources and Biodiversity,38,14x1652,"U.S. Fish and Wildlife Service, Multinational Species Conservation Fund",9,Department of the Interior,DOI,1,Economic,3,Project-Type,52724,SUPPORTING PROTECTION AND RESTORATION OF COASTAL TROPICAL FOREST IN ECUADOR S NEW CONSERVATION AND SUSTAINABLE USE AREA (ACUS),"This project will support the recently declared Manab Conservation and Sustainable Use Area (ACUS), a 207,000 ha biological corridor comprising four contiguous counties in coastal Ecuador, by strengthening and implementing incentives for local communities to conserve and restore tropical forest. Project activities will protect and connect key remnants of highly threatened deciduous, semi-deciduous, and semi-humid forest along Ecuadors central coast that provide habitat for many threatened species including the critically endangered Equatorial Capuchin (Cebus aequatorialis) and Esmeraldas Woodstar (Chaetocercus berlepschi). Conservation easements and other incentives for conservation and restoration will be implemented, providing alternatives to deforestation and unsustainable land uses, such as burning to maintain cattle pastures and monocultured cropland, the two most direct and immediate threats to the regions forest cover, biodiversity, and climate.",F21AP03386,,2023-09-30,2,Obligations,2021,192475,189258
218,ECU,Ecuador,6,Western Hemisphere,3,Upper Middle Income Country,UMIC,16,PC,Peace Corps,108,IAP,Inter America & the Pacific,1,Government,Government - United States,1,1000012,U.S. Government - Peace Corps,2,Health and Population,122,Basic Health,12220,Basic health care,,,47,Health - General,44,11x0100,Peace Corps,16,Peace Corps,PC,1,Economic,4,Technical Assistance,58648,U.S. Peace Corps Volunteer Pre-Service Training,"All costs incurred for pre-Service training of volunteers in Ecuador including pre-service training in the U.S., pre-departure staging costs, and pre-service training overseas.",,,,2,Obligations,2021,183640,180570
